,worker,DocID,SentID,Sys,Src,Adequacy,Fluency
4572,8746,23,17,Sys_P,"The new statistics will likely put some wind into the sails of progressive Democratic contenders for the party nomination for next year's presidential election, who call for leaning on the super-wealthy individuals and on big corporations to pay more taxes.",57,51
4573,8746,23,16,Sys_P,"It's the highest level ever measured by the American Community Survey, but the increase was just 0.8 from 2017 to 2018, much smaller compared to increases in the previous three years and amounting to virtually no growth at all if adjusted to inflation.",85,82
4574,8746,23,15,Sys_P,"The census also showed a stagnating growth of median household income, which grew to over $62,000.",71,82
4575,8746,23,14,Sys_P,"Utah, Alaska, Iowa, North Dakota and South Dakota had the most economic equality.",97,93
4576,8746,110,4,Sys_B,Atkinson turned it over to national intelligence director Joseph Maguire.,100,99
4577,8746,57,13,Sys_Q,"""From an Irish perspective, we of course think that an extension is preferable to a no-deal,"" Coveney said.",74,71
4578,8746,57,12,Sys_Q,"Johnson's office said Friday there are still ""significant obstacles"" to a deal.",80,88
4579,8746,57,11,Sys_Q,"He added that ""time is running out"" and ""the onus is on the British prime minister and his team"" to put serious proposals on the table.",47,50
4580,8746,110,14,Sys_B,"Also Friday, nearly 300 former U.S. foreign policy and national security officials signed a letter supporting the impeachment investigation.",98,97
4581,8746,110,15,Sys_B,"The coalition said Trump's actions constitute a ""profound national security concern.""",75,92
4582,8746,110,16,Sys_B,"""We applaud those members of Congress, including Speaker Pelosi, who have started us down that necessary path,"" the letter states.",35,88
4583,8746,110,17,Sys_B,"""President Trump appears to have leveraged the authority and resources of the highest office in the land to invite additional foreign interference into our democratic process.",69,74
4584,8746,110,18,Sys_B,That would constitute an unconscionable abuse of power.”,92,96
4585,8746,110,19,Sys_B,"""It would also represent an effort to subordinate America's national interests — and those of our closest allies and partners — to the president's personal political interest.""",92,86
4586,8746,110,20,Sys_B,Trump has denied there was any impropriety with the phone call.,99,98
4587,8746,110,21,Sys_B,"Friday, he denounced the complainant and again said the call with Zelensky was a ""perfect conversation""",98,97
4588,8746,110,22,Sys_B,"""Sounding more and more like the so-called whistle-blower isn't a whistle-blower at all,"" he tweeted.",72,70
4589,8746,110,23,Sys_B,"""In addition, all second-hand information that proved to be so inaccurate that there may not have been somebody else, a leaker or spy, feeding it to him or her?",33,47
4590,8746,110,24,Sys_B,"A partisan operative?""",80,86
4591,8746,110,25,Sys_B,"Vice President Mike Pence also had interactions with Ukrainian leaders, the whistle-blower complaint shows, and he met with Zelensky in Poland earlier this month.",72,67
4592,8746,110,26,Sys_B,He said neither Joe Biden or Hunter Biden were discussed.,95,94
4593,8746,57,1,Sys_Q,"EU, British negotiators work toward Brexit deal in Belgium",90,89
4594,8746,57,2,Sys_Q,"The European Union's chief Brexit negotiator began talks With British officials in Belgium Friday to work toward an agreement, with about a month remaining before the departure deadline.",24,24
4595,8746,57,3,Sys_Q,"Michel Barnier met with Brexit secretary Stephen Barclay in Brussels, who was adamant the Irish ""backstop"" be stripped from any deal.",72,67
4596,8746,57,4,Sys_Q,"The backstop, effectively an assurance of a soft border between Ireland and Northern Ireland after Britain leaves, has been perhaps the chief obstacle in negotiations.",50,61
4597,8746,57,5,Sys_Q,"While Barclay said Britain is committed to finding a deal, he said there isn't much time left.",66,58
4598,8746,57,6,Sys_Q,"""I think there is still a long way to go.",98,99
4599,8746,57,7,Sys_Q,"I think we are coming to the moment of truth in these negotiations,"" he said.",86,82
4600,8746,57,8,Sys_Q,"The deadline to leave the EU is Oct. 31, but a new British law prevents Prime Minister Boris Johnson from completing the withdrawal without a trade agreement, or Parliament's approval to leave without one by Oct. 19.",50,50
4601,8746,57,9,Sys_Q,"Last week, EU negotiators said they are open to an alternative to the backstop -- but Irish deputy Simon Coveney said Friday London hasn't yet submitted a ""serious"" proposal.",63,41
4602,8746,57,10,Sys_Q,"""Until there is a serious proposal, which can be the basis of negotiations, then the gaps which are wide at the moment will remain,"" he said.",96,97
4603,8746,23,13,Sys_P,"The new data shows that income inequality is most acute in places where wealth is concentrated, including DC, New York and Connecticut, as well as in poverty-ridden areas like Puerto Rico and Louisiana.",95,98
4604,8746,23,12,Sys_P,"By comparison, all EU countries have a Gini index below 0.4.",99,97
4605,8746,23,20,Sys_P,"In practice, it seems, it led to extra bonuses for executives and the rest of the country largely missing out on the benefits a growing economy and record low unemployment.",54,64
4606,8746,23,10,Sys_P,"There are nations with worse income inequalities, including some with reasonably strong economies.",87,81
4607,8746,109,20,Sys_A,"""A cover-up?",98,94
4608,8746,109,21,Sys_A,"Think about that for a moment,"" Sekulow said on ""Fox & Friends"" Friday.",99,98
4609,8746,109,22,Sys_A,"""The White House secured a call with the president of Ukraine?",94,90
4610,8746,109,23,Sys_A,"It's so secret and such a cover-up, here's the documents.",98,98
4611,8746,109,24,Sys_A,"This is nonsense.""",99,99
4612,8746,23,11,Sys_P,"For example, the World Bank estimates that South Africa's Gini index stood at 0.63 in 2014 while Brazil's was 0.53 in 2017.",90,75
4613,8746,23,1,Sys_P,Setting the example? Income inequality in the US is at an all-time high,85,75
4614,8746,23,2,Sys_P,"Last year the income gap between richest and poorest people in the US stood at its highest level since 1967, the first year the Census Bureau started tracking it.",65,71
4615,8746,23,3,Sys_P,DC and New York are among places where the differences are worst.,94,95
4616,8746,23,4,Sys_P,"The US may be the world's wealthiest nation, but it is also one where the super-rich thrive no matter what while the desperately poor often rely on GoFundMe to pay their medical bills.",54,63
4617,8746,23,5,Sys_P,"The economic inequality affects both wealth and incomes, with the latter being at an all-time high.",89,93
4618,8746,23,6,Sys_P,One way to measure income inequality is the Gini index.,99,99
4619,8746,23,7,Sys_P,"It measures between 0, a score for absolute equality and 1, which stands for a hypothetical situation in which a single household gets all income in a nation.",96,96
4620,8746,23,8,Sys_P,The Census Bureau has been tracking the index for over 50 years.,97,95
4621,8746,23,9,Sys_P,"In 1967 it stood at 0.397 but, in 2018, it rose to 0.485, the highest figure on the record.",96,96
4622,8746,110,1,Sys_B,Ukraine scandal: Pelosi says Barr 'rogue'; former U.S. officials back investigation,75,92
4623,8747,55,5,Sys_Q,The planetary index can jump to 5 Kp level.,24,25
4624,8747,123,4,Sys_A,Richardson says the children didn't see the snake but the dog did and attacked it.,100,74
4625,8747,99,4,Sys_A,"Meanwhile, the British parliament's business committee has launched an inquiry into the collapse of Thomas Cook and will seek to question the management over issues such as executive pay and accounting practices.",100,75
4626,8747,99,5,Sys_A,"Thomas Cook, the world's oldest tour operator, collapsed in the early hours of Monday, hitting hotel owners, tourist sites and resorts around the world.",25,39
4627,8747,99,6,Sys_A,"""The main players in the sad demise of Britain's oldest travel firm should face public scrutiny and be held to account for their actions before the company collapsed,"" said Rachel Reeves, Chair of the Business, Energy and Industrial Strategy (BEIS) Committee.",35,24
4628,8747,99,7,Sys_A,Evidence hearings will begin in mid-to-late October.,25,25
4629,8747,115,18,Sys_A,Cassidy testified at the trial and was surrounded by family members.,95,74
4630,8747,115,17,Sys_A,"The sentencing phase is expected to last around 2 ½ weeks, the station reported.",100,85
4631,8747,115,16,Sys_A,"That's our job,"" according to KPRC.",91,74
4632,8747,115,15,Sys_A,"Haskell defense attorney Neil Davis III said his team will work ""to save his life.",71,59
4633,8747,115,14,Sys_A,The sentencing phase begins Monday.,63,63
4634,8747,115,13,Sys_A,"""He was aware that this was a strong possibility.""",39,45
4635,8747,115,12,Sys_A,"""I think he took it as best as you could expect,"" said Doug Durham, one of Haskell's defense attorneys, according to the station.",16,18
4636,8747,115,11,Sys_A,"After the verdict was read Thursday, he hung his head.",64,60
4637,8747,115,10,Sys_A,"At trial, the defense argued that Haskell was insane and heard voices that led him to kill the six people, NBC affiliate KPRC of Houston reported.",67,57
4638,8747,115,9,Sys_A,"Prosecutors are seeking the death penalty in the capital murder case, but jurors will decide whether Haskell should receive a death sentence or life in prison.",97,80
4639,8747,115,8,Sys_A,"That teen, Cassidy, was grazed in the head by a bullet and played dead.",74,57
4640,8747,115,7,Sys_A,"The Stays and four of their children were fatally shot in the back of their heads, and a fifth child, who was 15 at the time, survived.",100,100
4641,8747,115,6,Sys_A,"Police have said that Haskell traveled from California to the Houston suburb of Spring and ambushed his ex-wife's sister, her husband and their five children in their home.",57,58
4642,8747,115,5,Sys_A,"""There was never a reasonable doubt that Haskell meticulously planned and carried out the slaughter of the Stay family.""",63,47
4643,8747,115,4,Sys_A,"""We are grateful for the jurors' rapt attention over the last many weeks to every piece of evidence in the case,"" Harris County District Attorney Kim Ogg said in a statement.",47,48
4644,8747,115,3,Sys_A,"A Harris County jury found Ronald Haskell, 39, guilty in the July 2014 killings of six members of the Stay family: parents Stephen Stay and Katie Stay, and children Bryan, 13, Emily, 9, Rebecca, 7 and Zach, 4.",77,65
4645,8747,115,2,Sys_A,A Utah man was convicted Thursday of killing six members of his extended family in Texas and faces the possibility of a death sentence.,75,64
4646,8747,99,8,Sys_A,"""Directors will welcome the opportunity to set the record straight and demonstrate that their conduct was always in the best interests of Thomas Cook's customers, employees and stakeholders,"" a person familiar with the company told Reuters.",50,50
4647,8747,123,3,Sys_A,"Gary Richardson told WOFL-TV the boys were outside the family's home in Sumter County, Florida, on Monday, cleaning Zeus' water dish when the venomous coral snake slithered toward them.",74,49
